Codice A Barre;Codice Articolo;Descrizione;Descrizione;Classe Logistica;Descrizione Articolo;Codice Marca;Codice Listino;Prezzo;colore;taglia;Quantita' Giacenza (um Magazzino);Tipo;MARCHIO
8056309758557;EFRJB1912AC521;RUSSEL;;;GIUBBINO JUNIOR BOY FREEDOMDAY RUSSEL Reversible;S22;EU2;60,500000;044;4;1,0000;2;
8056309758564;EFRJB1912AC521;RUSSEL;;;GIUBBINO JUNIOR BOY FREEDOMDAY RUSSEL Reversible;S22;EU1;63,500000;044;6;0,0000;2;
8056309758595;EFRJB1912AC521;RUSSEL;;;GIUBBINO JUNIOR BOY FREEDOMDAY RUSSEL Reversible;S22;ITA;55,000000;044;12;0,0000;2;
8056309758618;EFRJB1912AC521;RUSSEL;;;GIUBBINO JUNIOR BOY FREEDOMDAY RUSSEL Reversible;S22;EU2;60,500000;044;16;0,0000;2;
8056309758632;EFRJB1913AC187-ED;COLIN;ECO DOWN\IMBOTT. SINTETICA;ED;GIUBBINO JUNIOR BOY FREEDOMDAY COLIN EcoDown Rev.;S22;ITA;55,000000;000;4;1,0000;2;
8056309758656;EFRJB1913AC187-ED;COLIN;ECO DOWN\IMBOTT. SINTETICA;ED;GIUBBINO JUNIOR BOY FREEDOMDAY COLIN EcoDown Rev.;S22;EU2;60,500000;000;8;3,0000;2;
8056309758700;EFRJB1913AC187-ED;COLIN;ECO DOWN\IMBOTT. SINTETICA;ED;GIUBBINO JUNIOR BOY FREEDOMDAY COLIN EcoDown Rev.;S22;EU2;60,500000;013;2;0,0000;2;
8056309758922;EFRJB1913AC187-ED;COLIN;ECO DOWN\IMBOTT. SINTETICA;ED;GIUBBINO JUNIOR BOY FREEDOMDAY COLIN EcoDown Rev.;S22;EU1;63,500000;044;14;2,0000;2;
8056309758960;EFRJB1915AC187-ED;RILEY;ECO DOWN\IMBOTT. SINTETICA;ED;GIUBBINO JUNIOR BOY FREEDOMDAY RILEY EcoDown Rev.;S22;EU2;60,500000;000;6;0,0000;2;
8056309759004;EFRJB1915AC187-ED;RILEY;ECO DOWN\IMBOTT. SINTETICA;ED;GIUBBINO JUNIOR BOY FREEDOMDAY RILEY EcoDown Rev.;S22;EU2;60,500000;000;14;0,0000;2;
8056309759028;EFRJB1915AC187-ED;RILEY;ECO DOWN\IMBOTT. SINTETICA;ED;GIUBBINO JUNIOR BOY FREEDOMDAY RILEY EcoDown Rev.;S22;EU2;60,500000;013;2;0,0000;2;
8056309759059;EFRJB1915AC187-ED;RILEY;ECO DOWN\IMBOTT. SINTETICA;ED;GIUBBINO JUNIOR BOY FREEDOMDAY RILEY EcoDown Rev.;S22;ITA;55,000000;013;8;0,0000;2;
8056309759073;EFRJB1915AC187-ED;RILEY;ECO DOWN\IMBOTT. SINTETICA;ED;GIUBBINO JUNIOR BOY FREEDOMDAY RILEY EcoDown Rev.;S22;EU2;60,500000;013;12;0,0000;2;
8056309759134;EFRJB1915AC187-ED;RILEY;ECO DOWN\IMBOTT. SINTETICA;ED;GIUBBINO JUNIOR BOY FREEDOMDAY RILEY EcoDown Rev.;S22;ITA;55,000000;114;8;0,0000;2;
8056309759172;EFRJB1915AC187-ED;RILEY;ECO DOWN\IMBOTT. SINTETICA;ED;GIUBBINO JUNIOR BOY FREEDOMDAY RILEY EcoDown Rev.;S22;ITA;55,000000;114;16;0,0000;2;
8056309759189;EFRJB1918AC222;PATRICK;;;GIUBBINO JUNIOR BOY FREEDOMDAY PATRICK;S22;ITA;45,000000;013;2;3,0000;2;
8056309759196;EFRJB1918AC222;PATRICK;;;GIUBBINO JUNIOR BOY FREEDOMDAY PATRICK;S22;EU2;49,500000;013;4;4,0000;2;
8056309759240;EFRJB1918AC222;PATRICK;;;GIUBBINO JUNIOR BOY FREEDOMDAY PATRICK;S22;ITA;45,000000;013;14;6,0000;2;
8056309756775;EFRW1673AC240;LEE;;;BORSONE DONNA FREEDOMDAY LEE Ecopelle;S22;EU1;80,500000;000;TU;0,0000;4;
8056309756799;EFRJB1904AC250;BLAZE;;;GIUBBINO JUNIOR BOY FREEDOMDAY BLAZE;S22;EU2;88,000000;000;4;0,0000;2;
8056309756812;EFRJB1904AC250;BLAZE;;;GIUBBINO JUNIOR BOY FREEDOMDAY BLAZE;S22;ITA;80,000000;000;8;0,0000;2;
8056309756836;EFRJB1904AC250;BLAZE;;;GIUBBINO JUNIOR BOY FREEDOMDAY BLAZE;S22;EU1;92,000000;000;12;0,0000;2;
8056309756874;EFRJB1904AC250;BLAZE;;;GIUBBINO JUNIOR BOY FREEDOMDAY BLAZE;S22;ITA;80,000000;013;4;0,0000;2;
8056309756935;EFRJB1904AC250;BLAZE;;;GIUBBINO JUNIOR BOY FREEDOMDAY BLAZE;S22;EU2;88,000000;013;16;0,0000;2;
8056309756942;EFRJB1904AC250;BLAZE;;;GIUBBINO JUNIOR BOY FREEDOMDAY BLAZE;S22;ITA;80,000000;041;2;0,0000;2;
8056309756966;EFRJB1904AC250;BLAZE;;;GIUBBINO JUNIOR BOY FREEDOMDAY BLAZE;S22;ITA;80,000000;041;6;0,0000;2;
8056309757000;EFRJB1904AC250;BLAZE;;;GIUBBINO JUNIOR BOY FREEDOMDAY BLAZE;S22;EU2;88,000000;041;14;0,0000;2;
8056309757024;EFRJB1905AC404;CHUCK;;;GIUBBINO JUNIOR BOY FREEDOMDAY CHUCK;S22;EU2;91,500000;013;2;0,0000;2;
8056309757086;EFRJB1905AC404;CHUCK;;;GIUBBINO JUNIOR BOY FREEDOMDAY CHUCK;S22;ITA;83,000000;013;14;0,0000;2;
8056309757109;EFRJB1905AC404;CHUCK;;;GIUBBINO JUNIOR BOY FREEDOMDAY CHUCK;S22;EU2;91,500000;041;2;0,0000;2;
8056309757123;EFRJB1905AC404;CHUCK;;;GIUBBINO JUNIOR BOY FREEDOMDAY CHUCK;S22;EU2;91,500000;041;6;0,0000;2;
8056309757161;EFRJB1905AC404;CHUCK;;;GIUBBINO JUNIOR BOY FREEDOMDAY CHUCK;S22;EU2;91,500000;041;14;0,0000;2;
8056309757178;EFRJB1905AC404;CHUCK;;;GIUBBINO JUNIOR BOY FREEDOMDAY CHUCK;S22;EU2;91,500000;041;16;0,0000;2;
8056309757178;EFRJB1905AC404;CHUCK;;;GIUBBINO JUNIOR BOY FREEDOMDAY CHUCK;S22;ITA;83,000000;041;16;0,0000;2;
8056309757185;EFRJB1905AC404;CHUCK;;;GIUBBINO JUNIOR BOY FREEDOMDAY CHUCK;S22;ITA;83,000000;044;2;0,0000;2;
8056309757192;EFRJB1905AC404;CHUCK;;;GIUBBINO JUNIOR BOY FREEDOMDAY CHUCK;S22;EU1;95,500000;044;4;0,0000;2;
8056309757215;EFRJB1905AC404;CHUCK;;;GIUBBINO JUNIOR BOY FREEDOMDAY CHUCK;S22;ITA;83,000000;044;8;0,0000;2;
8056309757222;EFRJB1905AC404;CHUCK;;;GIUBBINO JUNIOR BOY FREEDOMDAY CHUCK;S22;EU2;91,500000;044;10;0,0000;2;
8056309757222;EFRJB1905AC404;CHUCK;;;GIUBBINO JUNIOR BOY FREEDOMDAY CHUCK;S22;ITA;83,000000;044;10;0,0000;2;
8056309757253;EFRJB1905AC404;CHUCK;;;GIUBBINO JUNIOR BOY FREEDOMDAY CHUCK;S22;EU1;95,500000;044;16;0,0000;2;
8056309757284;EFRJB1907AC180;AVIER;;;GIUBBINO JUNIOR BOY FREEDOMDAY AVIER;S22;ITA;55,000000;000;6;0,0000;2;
8056309757352;EFRJB1907AC180;AVIER;;;GIUBBINO JUNIOR BOY FREEDOMDAY AVIER;S22;EU2;60,500000;013;4;1,0000;2;
8056309757369;EFRJB1907AC180;AVIER;;;GIUBBINO JUNIOR BOY FREEDOMDAY AVIER;S22;EU2;60,500000;013;6;1,0000;2;
8056309757369;EFRJB1907AC180;AVIER;;;GIUBBINO JUNIOR BOY FREEDOMDAY AVIER;S22;ITA;55,000000;013;6;1,0000;2;
8056309757376;EFRJB1907AC180;AVIER;;;GIUBBINO JUNIOR BOY FREEDOMDAY AVIER;S22;EU2;60,500000;013;8;1,0000;2;
8056309757413;EFRJB1907AC180;AVIER;;;GIUBBINO JUNIOR BOY FREEDOMDAY AVIER;S22;EU1;63,500000;013;16;1,0000;2;
8056309757420;EFRJB1907AC180;AVIER;;;GIUBBINO JUNIOR BOY FREEDOMDAY AVIER;S22;EU2;60,500000;041;2;1,0000;2;
8056309757420;EFRJB1907AC180;AVIER;;;GIUBBINO JUNIOR BOY FREEDOMDAY AVIER;S22;ITA;55,000000;041;2;1,0000;2;
8056309757567;EFRJB1907AC180;AVIER;;;GIUBBINO JUNIOR BOY FREEDOMDAY AVIER;S22;EU2;60,500000;044;14;3,0000;2;
8056309757574;EFRJB1907AC180;AVIER;;;GIUBBINO JUNIOR BOY FREEDOMDAY AVIER;S22;EU2;60,500000;044;16;4,0000;2;
8056309757598;EFRJB1909AC404;DARDEN;;;GIUBBINO JUNIOR BOY FREEDOMDAY DARDEN;S22;EU1;86,500000;013;4;0,0000;2;
8056309757673;EFRJB1909AC404;DARDEN;;;GIUBBINO JUNIOR BOY FREEDOMDAY DARDEN;S22;EU2;82,500000;041;4;0,0000;2;
8056309757697;EFRJB1909AC404;DARDEN;;;GIUBBINO JUNIOR BOY FREEDOMDAY DARDEN;S22;EU1;86,500000;041;8;0,0000;2;
8056309757758;EFRJB1910AC404;COLBY;;;GIUBBINO JUNIOR BOY FREEDOMDAY COLBY;S22;ITA;75,000000;013;4;0,0000;2;
8056309757772;EFRJB1910AC404;COLBY;;;GIUBBINO JUNIOR BOY FREEDOMDAY COLBY;S22;EU1;86,500000;013;8;0,0000;2;
8056309757819;EFRJB1910AC404;COLBY;;;GIUBBINO JUNIOR BOY FREEDOMDAY COLBY;S22;ITA;75,000000;013;16;0,0000;2;
8056309757826;EFRJB1910AC404;COLBY;;;GIUBBINO JUNIOR BOY FREEDOMDAY COLBY;S22;EU2;82,500000;031;2;0,0000;2;
8056309757833;EFRJB1910AC404;COLBY;;;GIUBBINO JUNIOR BOY FREEDOMDAY COLBY;S22;EU1;86,500000;031;4;0,0000;2;
8056309757840;EFRJB1910AC404;COLBY;;;GIUBBINO JUNIOR BOY FREEDOMDAY COLBY;S22;EU1;86,500000;031;6;0,0000;2;
8056309757857;EFRJB1910AC404;COLBY;;;GIUBBINO JUNIOR BOY FREEDOMDAY COLBY;S22;EU2;82,500000;031;8;0,0000;2;
8056309757918;EFRJB1910AC404;COLBY;;;GIUBBINO JUNIOR BOY FREEDOMDAY COLBY;S22;ITA;75,000000;114;4;0,0000;2;
8056309758038;EFRJB1911AC250;BENSON;;;GIUBBINO JUNIOR BOY FREEDOMDAY BENSON;S22;ITA;80,000000;000;12;0,0000;2;
8056309758045;EFRJB1911AC250;BENSON;;;GIUBBINO JUNIOR BOY FREEDOMDAY BENSON;S22;ITA;80,000000;000;14;0,0000;2;
8056309758052;EFRJB1911AC250;BENSON;;;GIUBBINO JUNIOR BOY FREEDOMDAY BENSON;S22;EU1;92,000000;000;16;0,0000;2;
8056309758052;EFRJB1911AC250;BENSON;;;GIUBBINO JUNIOR BOY FREEDOMDAY BENSON;S22;EU2;88,000000;000;16;0,0000;2;
8056309758496;EFRJB1912AC521;RUSSEL;;;GIUBBINO JUNIOR BOY FREEDOMDAY RUSSEL Reversible;S22;EU2;60,500000;041;8;2,0000;2;
8056309758540;EFRJB1912AC521;RUSSEL;;;GIUBBINO JUNIOR BOY FREEDOMDAY RUSSEL Reversible;S22;ITA;55,000000;044;2;0,0000;2;
8056309758557;EFRJB1912AC521;RUSSEL;;;GIUBBINO JUNIOR BOY FREEDOMDAY RUSSEL Reversible;S22;ITA;55,000000;044;4;1,0000;2;
8056309758618;EFRJB1912AC521;RUSSEL;;;GIUBBINO JUNIOR BOY FREEDOMDAY RUSSEL Reversible;S22;ITA;55,000000;044;16;0,0000;2;
8056309758625;EFRJB1913AC187-ED;COLIN;ECO DOWN\IMBOTT. SINTETICA;ED;GIUBBINO JUNIOR BOY FREEDOMDAY COLIN EcoDown Rev.;S22;ITA;55,000000;000;2;0,0000;2;
8056309758649;EFRJB1913AC187-ED;COLIN;ECO DOWN\IMBOTT. SINTETICA;ED;GIUBBINO JUNIOR BOY FREEDOMDAY COLIN EcoDown Rev.;S22;EU2;60,500000;000;6;1,0000;2;
8056309758656;EFRJB1913AC187-ED;COLIN;ECO DOWN\IMBOTT. SINTETICA;ED;GIUBBINO JUNIOR BOY FREEDOMDAY COLIN EcoDown Rev.;S22;ITA;55,000000;000;8;3,0000;2;
8056309758700;EFRJB1913AC187-ED;COLIN;ECO DOWN\IMBOTT. SINTETICA;ED;GIUBBINO JUNIOR BOY FREEDOMDAY COLIN EcoDown Rev.;S22;ITA;55,000000;013;2;0,0000;2;
8056309758724;EFRJB1913AC187-ED;COLIN;ECO DOWN\IMBOTT. SINTETICA;ED;GIUBBINO JUNIOR BOY FREEDOMDAY COLIN EcoDown Rev.;S22;EU2;60,500000;013;6;2,0000;2;
8056309758779;EFRJB1913AC187-ED;COLIN;ECO DOWN\IMBOTT. SINTETICA;ED;GIUBBINO JUNIOR BOY FREEDOMDAY COLIN EcoDown Rev.;S22;EU1;63,500000;013;16;1,0000;2;
8056309758809;EFRJB1913AC187-ED;COLIN;ECO DOWN\IMBOTT. SINTETICA;ED;GIUBBINO JUNIOR BOY FREEDOMDAY COLIN EcoDown Rev.;S22;EU1;63,500000;041;6;1,0000;2;
8056309758816;EFRJB1913AC187-ED;COLIN;ECO DOWN\IMBOTT. SINTETICA;ED;GIUBBINO JUNIOR BOY FREEDOMDAY COLIN EcoDown Rev.;S22;ITA;55,000000;041;8;1,0000;2;
8056309758823;EFRJB1913AC187-ED;COLIN;ECO DOWN\IMBOTT. SINTETICA;ED;GIUBBINO JUNIOR BOY FREEDOMDAY COLIN EcoDown Rev.;S22;EU2;60,500000;041;10;1,0000;2;
8056309758892;EFRJB1913AC187-ED;COLIN;ECO DOWN\IMBOTT. SINTETICA;ED;GIUBBINO JUNIOR BOY FREEDOMDAY COLIN EcoDown Rev.;S22;EU1;63,500000;044;8;1,0000;2;
8056309758977;EFRJB1915AC187-ED;RILEY;ECO DOWN\IMBOTT. SINTETICA;ED;GIUBBINO JUNIOR BOY FREEDOMDAY RILEY EcoDown Rev.;S22;ITA;55,000000;000;8;0,0000;2;
8056309759004;EFRJB1915AC187-ED;RILEY;ECO DOWN\IMBOTT. SINTETICA;ED;GIUBBINO JUNIOR BOY FREEDOMDAY RILEY EcoDown Rev.;S22;ITA;55,000000;000;14;0,0000;2;
8056309759011;EFRJB1915AC187-ED;RILEY;ECO DOWN\IMBOTT. SINTETICA;ED;GIUBBINO JUNIOR BOY FREEDOMDAY RILEY EcoDown Rev.;S22;ITA;55,000000;000;16;0,0000;2;
8056309759035;EFRJB1915AC187-ED;RILEY;ECO DOWN\IMBOTT. SINTETICA;ED;GIUBBINO JUNIOR BOY FREEDOMDAY RILEY EcoDown Rev.;S22;EU2;60,500000;013;4;0,0000;2;
8056309759059;EFRJB1915AC187-ED;RILEY;ECO DOWN\IMBOTT. SINTETICA;ED;GIUBBINO JUNIOR BOY FREEDOMDAY RILEY EcoDown Rev.;S22;EU2;60,500000;013;8;0,0000;2;
8056309759097;EFRJB1915AC187-ED;RILEY;ECO DOWN\IMBOTT. SINTETICA;ED;GIUBBINO JUNIOR BOY FREEDOMDAY RILEY EcoDown Rev.;S22;EU1;63,500000;013;16;0,0000;2;
8056309759097;EFRJB1915AC187-ED;RILEY;ECO DOWN\IMBOTT. SINTETICA;ED;GIUBBINO JUNIOR BOY FREEDOMDAY RILEY EcoDown Rev.;S22;ITA;55,000000;013;16;0,0000;2;
8056309759134;EFRJB1915AC187-ED;RILEY;ECO DOWN\IMBOTT. SINTETICA;ED;GIUBBINO JUNIOR BOY FREEDOMDAY RILEY EcoDown Rev.;S22;EU2;60,500000;114;8;0,0000;2;
8056309759226;EFRJB1918AC222;PATRICK;;;GIUBBINO JUNIOR BOY FREEDOMDAY PATRICK;S22;EU1;51,800000;013;10;5,0000;2;
8056309759264;EFRJB1918AC222;PATRICK;;;GIUBBINO JUNIOR BOY FREEDOMDAY PATRICK;S22;EU1;51,800000;044;2;2,0000;2;
8056309759295;EFRJB1918AC222;PATRICK;;;GIUBBINO JUNIOR BOY FREEDOMDAY PATRICK;S22;ITA;45,000000;044;8;5,0000;2;
8056309759301;EFRJB1918AC222;PATRICK;;;GIUBBINO JUNIOR BOY FREEDOMDAY PATRICK;S22;ITA;45,000000;044;10;6,0000;2;
8056309759417;EFRJB1921AC212;JONA;;;GIUBBINO JUNIOR BOY FREEDOMDAY JONA F.L.;S22;EU1;63,500000;000;16;2,0000;2;
8056309759431;EFRJB1921AC212;JONA;;;GIUBBINO JUNIOR BOY FREEDOMDAY JONA F.L.;S22;EU2;60,500000;013;4;1,0000;2;
8056309759455;EFRJB1921AC212;JONA;;;GIUBBINO JUNIOR BOY FREEDOMDAY JONA F.L.;S22;EU2;60,500000;013;8;0,0000;2;
8056309759493;EFRJB1921AC212;JONA;;;GIUBBINO JUNIOR BOY FREEDOMDAY JONA F.L.;S22;ITA;55,000000;013;16;0,0000;2;
8056309759516;EFRJB1921AC212;JONA;;;GIUBBINO JUNIOR BOY FREEDOMDAY JONA F.L.;S22;EU1;63,500000;020;4;1,0000;2;
8056309759561;EFRJB1921AC212;JONA;;;GIUBBINO JUNIOR BOY FREEDOMDAY JONA F.L.;S22;EU1;63,500000;020;14;0,0000;2;
8056309759561;EFRJB1921AC212;JONA;;;GIUBBINO JUNIOR BOY FREEDOMDAY JONA F.L.;S22;ITA;55,000000;020;14;0,0000;2;
8056309759578;EFRJB1921AC212;JONA;;;GIUBBINO JUNIOR BOY FREEDOMDAY JONA F.L.;S22;ITA;55,000000;020;16;0,0000;2;
8056309759677;EFRJB1922AC205;ARCHIE;;;GIUBBINO JUNIOR BOY FREEDOMDAY ARCHIE F.L. Suede;S22;EU1;63,500000;025;4;3,0000;2;
8056309759677;EFRJB1922AC205;ARCHIE;;;GIUBBINO JUNIOR BOY FREEDOMDAY ARCHIE F.L. Suede;S22;EU2;60,500000;025;4;3,0000;2;
8056309759707;EFRJB1922AC205;ARCHIE;;;GIUBBINO JUNIOR BOY FREEDOMDAY ARCHIE F.L. Suede;S22;EU2;60,500000;025;10;1,0000;2;
8056309759721;EFRJB1922AC205;ARCHIE;;;GIUBBINO JUNIOR BOY FREEDOMDAY ARCHIE F.L. Suede;S22;EU2;60,500000;025;14;2,0000;2;
8056309759769;EFRJB1922AC212;ARCHIE;;;GIUBBINO JUNIOR BOY FREEDOMDAY ARCHIE F.L.;S22;EU1;63,500000;000;6;1,0000;2;
8056309759769;EFRJB1922AC212;ARCHIE;;;GIUBBINO JUNIOR BOY FREEDOMDAY ARCHIE F.L.;S22;ITA;55,000000;000;6;1,0000;2;
8056309759806;EFRJB1922AC212;ARCHIE;;;GIUBBINO JUNIOR BOY FREEDOMDAY ARCHIE F.L.;S22;EU2;60,500000;000;14;1,0000;2;
8056309759813;EFRJB1922AC212;ARCHIE;;;GIUBBINO JUNIOR BOY FREEDOMDAY ARCHIE F.L.;S22;EU2;60,500000;000;16;1,0000;2;
8056309759851;EFRJB1922AC212;ARCHIE;;;GIUBBINO JUNIOR BOY FREEDOMDAY ARCHIE F.L.;S22;EU1;63,500000;013;8;0,0000;2;
8056309759899;EFRJB1922AC212;ARCHIE;;;GIUBBINO JUNIOR BOY FREEDOMDAY ARCHIE F.L.;S22;ITA;55,000000;013;16;0,0000;2;
8056309759967;EFRJB1922AC212;ARCHIE;;;GIUBBINO JUNIOR BOY FREEDOMDAY ARCHIE F.L.;S22;EU2;60,500000;020;14;0,0000;2;
8056309759974;EFRJB1922AC212;ARCHIE;;;GIUBBINO JUNIOR BOY FREEDOMDAY ARCHIE F.L.;S22;ITA;55,000000;020;16;0,0000;2;
8056309760048;EFRJG1801AC222;SUMMER;;;GIUBBINO JUNIOR GIRL FREEDOMDAY SUMMER;S22;ITA;45,000000;102;14;4,0000;2;
8056309760062;EFRJG1801AC222;SUMMER;;;GIUBBINO JUNIOR GIRL FREEDOMDAY SUMMER;S22;EU1;52,000000;304;2;2,0000;2;
8056309760109;EFRJG1801AC222;SUMMER;;;GIUBBINO JUNIOR GIRL FREEDOMDAY SUMMER;S22;ITA;45,000000;304;10;2,0000;2;
8056309760185;EFRJG1804AC250;PEARL;;;GIUBBINO JUNIOR GIRL FREEDOMDAY PEARL;S22;EU2;72,500000;000;10;0,0000;2;
8056309760185;EFRJG1804AC250;PEARL;;;GIUBBINO JUNIOR GIRL FREEDOMDAY PEARL;S22;ITA;66,000000;000;10;0,0000;2;
8056309760208;EFRJG1804AC250;PEARL;;;GIUBBINO JUNIOR GIRL FREEDOMDAY PEARL;S22;ITA;66,000000;000;14;0,0000;2;
8056309760222;EFRJG1804AC250;PEARL;;;GIUBBINO JUNIOR GIRL FREEDOMDAY PEARL;S22;EU1;76,000000;058;2;1,0000;2;
8056309760253;EFRJG1804AC250;PEARL;;;GIUBBINO JUNIOR GIRL FREEDOMDAY PEARL;S22;EU2;72,500000;058;8;4,0000;2;
8056309760253;EFRJG1804AC250;PEARL;;;GIUBBINO JUNIOR GIRL FREEDOMDAY PEARL;S22;ITA;66,000000;058;8;4,0000;2;
8056309760291;EFRJG1804AC250;PEARL;;;GIUBBINO JUNIOR GIRL FREEDOMDAY PEARL;S22;ITA;66,000000;058;16;0,0000;2;
8056309760314;EFRJG1804AC250;PEARL;;;GIUBBINO JUNIOR GIRL FREEDOMDAY PEARL;S22;EU1;76,000000;304;4;0,0000;2;
8056309760314;EFRJG1804AC250;PEARL;;;GIUBBINO JUNIOR GIRL FREEDOMDAY PEARL;S22;EU2;72,500000;304;4;0,0000;2;
8056309760345;EFRJG1804AC250;PEARL;;;GIUBBINO JUNIOR GIRL FREEDOMDAY PEARL;S22;EU2;72,500000;304;10;1,0000;2;
8056309760352;EFRJG1804AC250;PEARL;;;GIUBBINO JUNIOR GIRL FREEDOMDAY PEARL;S22;EU2;72,500000;304;12;1,0000;2;
8056309760352;EFRJG1804AC250;PEARL;;;GIUBBINO JUNIOR GIRL FREEDOMDAY PEARL;S22;ITA;66,000000;304;12;1,0000;2;
8056309760420;EFRJG1805AC250;FELICIA;;;GIUBBINO JUNIOR GIRL FREEDOMDAY FELICIA;S22;EU1;71,500000;000;10;1,0000;2;
8056309760420;EFRJG1805AC250;FELICIA;;;GIUBBINO JUNIOR GIRL FREEDOMDAY FELICIA;S22;EU2;68,500000;000;10;1,0000;2;
8056309760437;EFRJG1805AC250;FELICIA;;;GIUBBINO JUNIOR GIRL FREEDOMDAY FELICIA;S22;ITA;62,000000;000;12;0,0000;2;
8056309760499;EFRJG1805AC250;FELICIA;;;GIUBBINO JUNIOR GIRL FREEDOMDAY FELICIA;S22;EU1;71,500000;026;8;5,0000;2;
8056309760499;EFRJG1805AC250;FELICIA;;;GIUBBINO JUNIOR GIRL FREEDOMDAY FELICIA;S22;EU2;68,500000;026;8;5,0000;2;
8056309760505;EFRJG1805AC250;FELICIA;;;GIUBBINO JUNIOR GIRL FREEDOMDAY FELICIA;S22;ITA;62,000000;026;10;3,0000;2;
8056309760512;EFRJG1805AC250;FELICIA;;;GIUBBINO JUNIOR GIRL FREEDOMDAY FELICIA;S22;ITA;62,000000;026;12;4,0000;2;
8056309760574;EFRJG1805AC250;FELICIA;;;GIUBBINO JUNIOR GIRL FREEDOMDAY FELICIA;S22;EU1;71,500000;112;8;2,0000;2;
8056309760635;EFRJG1807AC404;ARIELLE;;;GIUBBINO JUNIOR GIRL FREEDOMDAY ARIELLE;S22;EU1;92,000000;000;4;0,0000;2;
8056309760703;EFRJG1807AC404;ARIELLE;;;GIUBBINO JUNIOR GIRL FREEDOMDAY ARIELLE;S22;EU2;88,000000;058;2;0,0000;2;
8056309760734;EFRJG1807AC404;ARIELLE;;;GIUBBINO JUNIOR GIRL FREEDOMDAY ARIELLE;S22;ITA;80,000000;058;8;0,0000;2;
8056309760765;EFRJG1807AC404;ARIELLE;;;GIUBBINO JUNIOR GIRL FREEDOMDAY ARIELLE;S22;EU2;88,000000;058;14;0,0000;2;
8056309760765;EFRJG1807AC404;ARIELLE;;;GIUBBINO JUNIOR GIRL FREEDOMDAY ARIELLE;S22;ITA;80,000000;058;14;0,0000;2;
8056309760796;EFRJG1807AC404;ARIELLE;;;GIUBBINO JUNIOR GIRL FREEDOMDAY ARIELLE;S22;EU2;88,000000;218;4;0,0000;2;
8056309760802;EFRJG1807AC404;ARIELLE;;;GIUBBINO JUNIOR GIRL FREEDOMDAY ARIELLE;S22;EU2;88,000000;218;6;0,0000;2;
8056309760802;EFRJG1807AC404;ARIELLE;;;GIUBBINO JUNIOR GIRL FREEDOMDAY ARIELLE;S22;ITA;80,000000;218;6;0,0000;2;
8056309760833;EFRJG1807AC404;ARIELLE;;;GIUBBINO JUNIOR GIRL FREEDOMDAY ARIELLE;S22;EU2;88,000000;218;12;0,0000;2;
8056309760840;EFRJG1807AC404;ARIELLE;;;GIUBBINO JUNIOR GIRL FREEDOMDAY ARIELLE;S22;EU2;88,000000;218;14;0,0000;2;
8056309760864;EFRJG1807AC404;ARIELLE;;;GIUBBINO JUNIOR GIRL FREEDOMDAY ARIELLE;S22;EU1;92,000000;219;2;0,0000;2;
8056309760871;EFRJG1807AC404;ARIELLE;;;GIUBBINO JUNIOR GIRL FREEDOMDAY ARIELLE;S22;EU1;92,000000;219;4;0,0000;2;
8056309760901;EFRJG1807AC404;ARIELLE;;;GIUBBINO JUNIOR GIRL FREEDOMDAY ARIELLE;S22;EU1;92,000000;219;10;0,0000;2;
8056309760918;EFRJG1807AC404;ARIELLE;;;GIUBBINO JUNIOR GIRL FREEDOMDAY ARIELLE;S22;EU1;92,000000;219;12;0,0000;2;
8056309760932;EFRJG1807AC404;ARIELLE;;;GIUBBINO JUNIOR GIRL FREEDOMDAY ARIELLE;S22;ITA;80,000000;219;16;0,0000;2;
8056309760949;EFRJG1808AC404;AILEEN;;;GIUBBINO JUNIOR GIRL FREEDOMDAY AILEEN;S22;EU2;88,000000;000;2;0,0000;2;
8056309760949;EFRJG1808AC404;AILEEN;;;GIUBBINO JUNIOR GIRL FREEDOMDAY AILEEN;S22;ITA;80,000000;000;2;0,0000;2;
8056309760956;EFRJG1808AC404;AILEEN;;;GIUBBINO JUNIOR GIRL FREEDOMDAY AILEEN;S22;EU1;92,000000;000;4;0,0000;2;
8056309760963;EFRJG1808AC404;AILEEN;;;GIUBBINO JUNIOR GIRL FREEDOMDAY AILEEN;S22;EU1;92,000000;000;6;0,0000;2;
8056309760970;EFRJG1808AC404;AILEEN;;;GIUBBINO JUNIOR GIRL FREEDOMDAY AILEEN;S22;EU1;92,000000;000;8;0,0000;2;
8056309761014;EFRJG1808AC404;AILEEN;;;GIUBBINO JUNIOR GIRL FREEDOMDAY AILEEN;S22;EU1;92,000000;000;16;0,0000;2;
8056309761021;EFRJG1808AC404;AILEEN;;;GIUBBINO JUNIOR GIRL FREEDOMDAY AILEEN;S22;EU2;88,000000;015;2;0,0000;2;
8056309761038;EFRJG1808AC404;AILEEN;;;GIUBBINO JUNIOR GIRL FREEDOMDAY AILEEN;S22;EU2;88,000000;015;4;0,0000;2;
8056309758526;EFRJB1912AC521;RUSSEL;;;GIUBBINO JUNIOR BOY FREEDOMDAY RUSSEL Reversible;S22;ITA;55,000000;041;14;1,0000;2;
8056309758540;EFRJB1912AC521;RUSSEL;;;GIUBBINO JUNIOR BOY FREEDOMDAY RUSSEL Reversible;S22;EU1;63,500000;044;2;0,0000;2;
